["''Taedong''", ('USS Tacoma (PF-3)', 6)]
['Acknowledgment (creative arts and sciences)', ('Acknowledgment (creative arts and sciences)', 6)]
['Out and In', ('Out and In', 16)]
['Hatzegopteryx', ('Hatzegopteryx', 41)]
['Paniliakos', ('Paniliakos F.C.', 345)]
['Pereda Palace', ('Pereda Palace', 2)]
['X class 0-6-0 (1886)', ('Victorian Railways X class (1886)', 1)]
['Palaing', ('Palaing', 2)]
['Sultanate of Tadjourah', ('Tadjourah', 15)]
['Tussocks', ('Tussock grass', 1)]
['Deposit Insurance Fund', ('Deposit Insurance Fund', 9)]
['2006–2007 UCI America Tour', ('2006–2007 UCI America Tour', 6)]
['K&lt;sup&gt;+&lt;/sup&gt;/H&lt;sup&gt;+&lt;/sup&gt; ATPase pump', ('P-type ATPase', 22)]
['Sobrietol', ('Sobrietol', 1)]
['Pentila preussi preussi', ('Pentila preussi', 6)]
['City of Livingston', ('Livingston, Texas', 68)]
['Towngas Telecom', ('Towngas Telecom', 1)]
['other episodes in this series', ('List of Naruto: Shippuden episodes', 19)]
['2001 MTV Europe Music Awards', ('2001 MTV Europe Music Awards', 3)]
['Moussadak', ('Hamza Moussadak', 6)]
['Sosban and The Old Butchers', ('Sosban and The Old Butchers', 1)]
['Apgujeong House', ('Apgujeong House', 1)]
['Armenia at the 2002 Winter Paralympics', ('Armenia at the 2002 Winter Paralympics', 2)]
['UCI rankings', ("UCI Women's Road World Rankings", 6)]
['Bram Castro', ('Bram Castro', 9)]
['Bevk Perović', ('Bevk Perović', 1)]
['Yau Ching', ('Yau Ching', 3)]
['Tommaso Ragno', ('Tommaso Ragno', 6)]
['1987 in football', ('1987 in association football', 1)]
['Abelslægten', ('House of Estridsen', 49)]
['Zoku Atakkā You Kin Medaru e no Michi', ('Attacker You!', 29)]
['Daniel Moseley', ('Daniel Moseley', 2)]
['Henry Macleod Leslie Rundle', ('Leslie Rundle', 39)]
['Wilhelm Sluiter', ('Wilhelm Sluiter', 1)]
['achieving promotion to the third level in 2007', ('2006–07 Tercera División', 8)]
['&lt;/nowiki&gt;[[Wikipedia:WikiProject_Spam/Local/articlesofbusiness.com]]&lt;nowiki&gt;', ('&lt;/nowiki&gt;[[Wikipedia:WikiProject_Spam/Local/articlesofbusiness.com]]&lt;nowiki&gt;', 1)]
['2001 Wimbledon', ('2001 Wimbledon Championships', 27)]
['Baltimore and Ohio Southwestern Railway', ('Baltimore_and_Ohio_Railroad', 2)]
['Peter Robert Lamont Brown', ('Peter Brown (historian)', 7)]
['deep sulcus sign', ('deep sulcus sign', 1)]
['S.M.Vorontsov', ('Vorontsov', 38)]
['Vick Creek Cutoff Trail', ('Vick Creek Cutoff Trail', 1)]
['Strat Ultra', ('Strat Ultra', 3)]
['Cylindropsis parvifolia', ('Cylindropsis parvifolia', 1)]
['Slurp!', ('Slurp!', 1)]
['Aumua Amata', ('Aumua Amata', 4)]
['Facultad de Educación de Palencia Universidad de Valladolid', ('Facultad de Educación de Palencia Universidad de Valladolid', 1)]
['Embryo quality', ('Embryo quality', 2)]
['Fuentes de la Alcarria', ('Fuentes de la Alcarria', 1)]
['WBC World female Heavyweight', ('List of WBC female world champions', 17)]
['Orchestre des Concerts Lamoureux', ('Orchestre Lamoureux', 43)]
['Faizal Zainal', ('Faizal Zainal', 2)]
['Sandisuu', ('Sandisuu', 3)]
['Cogan&lt;br&gt;House&lt;br&gt;Twp.', ('Cogan House Township, Lycoming County, Pennsylvania', 7)]
['Government of Gujarat', ('Government of Gujarat', 288)]
['Katie McFeely', ('Katie McFeely', 1)]
['Hanaicythere', ('Hanaicythere', 1)]
['Partido RENovador', ('Renewal Party', 2)]
['Gyldenstjerne/Gyllenstierna', ('Gyldenstierne (noble family)', 7)]
['Frank Smart University', ('Frank Smart University', 1)]
['Scandinavian crampon', ('Scandinavian crampon', 3)]
['NextBus Inc.', ('NextBus', 28)]
['C30 road (Namibia)', ('C30 road (Namibia)', 1)]
['Breath and Bones', ('Breath and Bones', 1)]
['Mimulus alsinoides', ('Mimulus alsinoides', 4)]
['Masonry Peak', ('Masonry Peak', 1)]
['Boniface Kiprotich Songok', ('Boniface Kiprotich Songok', 4)]
['Louis Dembitz Brandeis', ('Louis Brandeis', 400)]
['Downpatrick Racecourse Platform railway station', ('Downpatrick Racecourse Platform railway station', 2)]
['Axylia putris', ('Axylia putris', 46)]
['Trachyandra patens', ('Trachyandra patens', 1)]
['Pierre Charles Huguier', ('Pierre Charles Huguier', 3)]
['#62: Green Bay → Philadelphia', ('', 162940)]
['Conopias cinchoneti', ('Conopias cinchoneti', 1)]
['Pitcairnia densiflora', ('Pitcairnia densiflora', 1)]
['Jeejeebhoy School of Art', ('Jeejeebhoy School of Art', 1)]
['Phipps Conservatory', ('Phipps Conservatory', 21)]
['Larry Buendorf', ('Larry Buendorf', 8)]
['David Young (cricketer)', ('David Young (cricketer)', 1)]
['Joseph Pellegrino University Professor', ('Joseph Pellegrino University Professor', 6)]
['Valentin Dima', ('Valentin Dima', 3)]
['Agonoxena miniana', ('Agonoxena miniana', 1)]
['Codex Upsaliensis', ('Codex Upsaliensis', 2)]
['Round of 16&lt;br&gt;2nd leg', ('2014 AFC Champions League knock-out stage', 8)]
['Stapelia flavopurpurea', ('Stapelia flavopurpurea', 2)]
['Sun Zihao', ('Sun Zihao', 2)]
['William Faquhar', ('William Faquhar', 1)]
['Psychotria chiapensis', ('Psychotria chiapensis', 1)]
['orca (killer whale)', ('orca', 7)]
['Andy LoCascio', ('Andy LoCascio', 4)]
['TIHBG-FM', ('TIHBG-FM', 1)]
['Indian Springs, Mendocino County, California', ('Indian Springs, Mendocino County, California', 1)]
['Uroptychus spinosus', ('Uroptychus spinosus', 1)]
['Jesen Kelep', ('Jesen Kelep', 1)]
['A Ahmad', ('Aljallad Ahmad', 4)]
['Charles_Picquéhas', ('Charles_Picqué', 1)]
['Pensioners Party (England)', ('Pensioners Party (England)', 2)]
['Lyophyllum eustygium', ('Lyophyllum eustygium', 1)]
['Gol Kan, Sistan and Baluchestan', ('Gol Kan, Sistan and Baluchestan', 1)]
["senior men's team of Zagreb", ('KK Zagreb', 178)]
['Magnus II, Duke of Brunswick-Wolfenbüttel', ('Magnus II, Duke of Brunswick-Lüneburg', 99)]
['Tantrayamala', ('Tantrayamala', 1)]
['Dolomite Alps', ('Dolomites', 46)]
["'''Samobor'''", ('NK Samobor', 27)]
['Interstate 10 (Arizona)', ('Interstate 10 (Arizona)', 3)]
['Nirgrantha Jnatiputra', ('Nirgrantha Jnatiputra', 4)]
['Uremia poisoning', ('Uremia', 33)]
['Oriental medicinal', ('Oriental medicine', 23)]
['The Association of Estonian Printmakers', ('The Association of Estonian Printmakers', 1)]
['Mordred', ('Mordred Deschain', 12)]
['protests by residents and activists', ('Navy-Vieques protests', 27)]
['all living organism', ('evidence for common descent', 1)]
['Frances Hamerstrom', ('Frances Hamerstrom', 10)]
['Eugenia Price', ('Eugenia Price', 15)]
['3rd/19', ('2008–09 Northern Counties East Football League', 5)]
['&quot;Actionsports Legend&quot;', ('Action sport', 4)]
['stance taking', ('Stance (linguistics)', 3)]
['Clive Lloyd', ('Clive Lloyd (footballer)', 1)]
['Polyceroidea', ('Polyceroidea', 144)]
["Queen Anne's Bounty Act 1803", ("Queen Anne's Bounty Act 1803", 2)]
['Nagano Prefectures', ('Nagano Prefecture', 17)]
['2001 Super 8 Tournament', ('ECWA Super 8 Tournament', 44)]
['LACORS', ('LACORS', 5)]
['Camille Cerf (journalist)', ('Camille Cerf (journalist)', 3)]
['Samsung Corby Classic', ('Samsung Corby', 11)]
['Japan-Nepal relations', ('Japan-Nepal relations', 2)]
['State bank of india', ('State Bank of India', 15)]
['Modern Pathology : an Official Journal of the United States and Canadian Academy of Pathology, Inc', ('Modern Pathology : an Official Journal of the United States and Canadian Academy of Pathology, Inc', 1)]
['Guglielmo Luigi Miglietta', ('Guglielmo Luigi Miglietta (Major General)', 1)]
['2007–08 European Challenge Cup', ('2007–08 European Challenge Cup', 11)]
['Kobierzyn, Lesser Poland Voivodeship', ('Kobierzyn, Lesser Poland Voivodeship', 5)]
['Anton Savytskiy', ('Anton Savytskiy', 1)]
["''Empire Mammoth''", ('List of Empire ships - M', 76)]
['cast recording of the original Broadway production', ('The Book of Mormon: Original Broadway Cast Recording', 14)]
['Juana Maria', ('Juana Maria', 25)]
['M252', ('M252 mortar', 19)]
['Poitea', ('Poitea', 3)]
['Horacio Insurralde', ('Horacio Insurralde', 1)]
['Manuel Goded Llopiv', ('Manuel Goded Llopiv', 1)]
['completely ignored his past with the company', ('Retroactive continuity', 54)]
['Boeing-Vertol Labrador', ('Boeing-Vertol Labrador', 1)]
['Light Telephone LT', ('Light Telephone LT', 1)]
['Kalan Khaneh', ('Kalan Khaneh', 1)]
['Francis James McGarry', ('Francis James McGarry', 1)]
['September 1847', ('September 1847', 1)]
['Asnawi Hashim', ('Asnawi Hashim', 2)]
['Sydney representative rugby league team', ('Sydney representative rugby league team', 1)]
['John Sobieski Stolberg Stuart', ('John Sobieski Stolberg Stuart', 1)]
['Miguel Delgado-Rodríguez', ('Miguel Delgado-Rodríguez', 1)]
['James Bunton', ('The Movement (production team)', 7)]
['Ex Machina (comics)', ('Ex Machina (comics)', 8)]
['&lt;small&gt;US Latin&lt;small&gt;', ('Billboard Top Latin Albums', 149)]
['Mahdiist', ('Mahdiist', 2)]
['Pro Figure Tournament of Champions', ('Pro Figure Tournament of Champions', 1)]
['Countess Dorothea Elisabeth of Schleswig-Holstein', ('Dorothea Elisabeth Christiansdatter', 5)]
['Christian Joachim Buchholz', ('Christian Joachim Buchholz', 1)]
['Commodity narcissism', ('Commodity narcissism', 1)]
['General &quot;Gal&quot;', ('Janos Galicz', 9)]
['Comcast SportsNet (Philadelphia all-sports television network)', ('Comcast SportsNet', 28)]
["Budapesti Honvéd SE (men's water polo)", ("Budapesti Honvéd SE (men's water polo)", 171)]
['DC101 Chili Cook-Off', ('DC101 Chili Cook-Off', 9)]
['Sant Benet de Bages', ('Sant Benet de Bages', 5)]
['Harris Fletcher', ('Harris Fletcher', 5)]
['pcHDTV', ('pcHDTV', 1)]
['Grus marshi', ('Grus marshi', 1)]
['disintegration gun', ('Duck Dodgers in the 24½th Century', 2)]
['Psalm 6:8', ('Psalm 6:8', 1)]
["St Mary's Aerodrome,&lt;br/&gt;Isles of Scilly", ("St Mary's Airport (Isles of Scilly)", 23)]
['Oliver John Shanley', ('Oliver John Shanley', 1)]
['The Irish Citizen', ('The Irish Citizen', 6)]
['Downe House, Newbury', ('Downe House School', 50)]
['Zaporizhia International Airport', ('Zaporizhia International Airport', 31)]
['Charlevoix–Côte-de-Beaupré', ('Charlevoix–Côte-de-Beaupré (provincial electoral district)', 35)]
['Live by Night', ('Live by Night (film)', 4)]
['1954–55 U.C. Sampdoria season', ('1954–55 U.C. Sampdoria season', 1)]
['Prague Spring IMC', ('Prague Spring International Music Festival', 58)]
['Everest Poker', ('Everest Poker', 4)]
['Southern History Association', ('Southern History Association', 1)]
['Jim Pleydell', ('Jim Pleydell', 1)]
['Shine R', ('Richard Shine', 9)]
['Kane Tenace', ('Kane Tenace', 20)]
['Tulema Oromo', ('Tulema Oromo', 1)]
['Caturano', ('Salvatore Caturano', 15)]
['26th Australian Brigade', ('26th Brigade (Australia)', 11)]
['Dorothy Eleanor Ethel Victoria Georgina Barber Dolling', ('Dorothy Eleanor Ethel Victoria Georgina Barber Dolling', 4)]
['Preferred/Recommended Model', ('List of atmospheric dispersion models', 53)]
['infant mortality rate', ('List of countries by infant mortality rate', 22)]
['Brooklyn Recording', ('Brooklyn Recording', 1)]
['Suigetsu ~Mayoi-Gokoro~', ('Suigetsu ~Mayoi-Gokoro~', 1)]
['USA Progressive Music', ('USA Progressive Music', 1)]
['Hoeryong Stadium', ('Hoeryong Stadium', 1)]
['Kikori District', ('Kikori District', 9)]
['Pierre-Antoine Demachy', ('Pierre-Antoine Demachy', 4)]
['Piloprepes antidoxa', ('Piloprepes antidoxa', 2)]
['anti-parasitic', ('anti-parasitic', 4)]
['Epinotia abnormana', ('Epinotia abnormana', 1)]
['Exceptional Lie algebra', ('Exceptional Lie algebra', 2)]
['Philip Arnold Subira Anyolo', ('Philip Arnold Subira Anyolo', 2)]
['Eosentomon tropicum', ('Eosentomon tropicum', 1)]
['Standby Equity Distribution Agreement', ('Standby Equity Distribution Agreement', 5)]
['alpha-globulins', ('alpha-globulins', 2)]
["Baptist's Nativity", ('Nativity of St. John the Baptist', 24)]
['Dinawaree, ibn Qutaybah', ('Ibn Qutaybah', 58)]
['Sea Pollution (Miscellaneous Provisions) Act 2006', ('Sea Pollution (Miscellaneous Provisions) Act 2006', 1)]
['read-eval-print loop', ('REPL', 1)]
['OTAPOKE', ('OTAPOKE', 1)]
['Leonor de Alvim', ('Leonor de Alvim', 8)]
['Emory Endeavors', ('Emory Endeavors', 1)]
['Eldavut, Bafra', ('Eldavut, Bafra', 1)]
['Weesenstein Tunnel', ('Weesenstein Tunnel', 1)]
['Why Not', ('Why Not (film)', 1)]
['Liane Lippert', ('Liane Lippert', 4)]
['Team Ayu Limited Live Tour 2016', ('Team Ayu Limited Live Tour 2016', 1)]
['Campaign of 1812', ("Napoleon's invasion of Russia", 55)]
['2014 Honda Indy 200 at Mid-Ohio', ('2014 Honda Indy 200 at Mid-Ohio', 2)]
['Sir Francis Charles Bridgeman', ('Francis Bridgeman (Royal Navy officer)', 14)]
['National Flag of Canada Day', ('National Flag of Canada Day', 25)]
['Dryandra ser. Concinnae', ('Dryandra ser. Concinnae', 19)]
['Kishlak Masori Sharif', ('Kishlak Masori Sharif', 1)]
['Wickham Park, Brisbane', ('Wickham Park, Brisbane', 4)]
['Indian Cowboy', ('Indian Cowboy', 5)]
['Bryan Pelé', ('Bryan Pelé', 2)]
['Andrea Kuffner', ('Andrea Kuffner', 1)]
['Usama Mukwaya', ('Usama Mukwaya', 49)]
['Canada versus United States Series', ('Handball at the 2011 Pan American Games', 3)]
['Edith Valentine', ('Edith Valentine', 1)]
['landlinemag.com', ('landlinemag.com', 1)]
['Patrick Geoghegan', ('Patrick Geoghegan', 7)]
['Constance Rhodes', ('Constance Rhodes', 1)]
['Frye &quot;general acceptance&quot; test', ('Frye test', 2)]
['western canon', ('western canon', 9)]
['Her Honor, the Governor', ('Her Honor, the Governor', 9)]
['standing side headlock', ('Professional wrestling holds', 2162)]
['Rendiconti di Matematica e delle sue Applicazioni. Serie VII', ('Rendiconti di Matematica e delle sue Applicazioni. Serie VII', 1)]
['Biological Science', ('biology', 14)]
['Eastern Derby', ('Eastern Derby', 1)]
['Ustrovka', ('Ustrovka', 1)]
["Diet Barq's", ("Diet Barq's", 1)]
['Verulam Suburbs F.C.', ('Verulam Suburbs F.C.', 1)]
['Helibomber', ('Helibomber', 1)]
['Muhammad_VIII_al-Amin', ('Muhammad_VIII_al-Amin', 1)]
['J.Vommasandra', ('J.Vommasandra', 2)]
['Eduardo Lopez de Romaña', ('Eduardo_López_de_Romaña', 1)]
['Yuriy Mikhaylus', ('Yuriy Mikhaylus', 1)]
['David Briggs (English musician)', ('David Briggs (English musician)', 7)]
['DC Constitution Party', ('DC Constitution Party', 1)]
['Quintus Marcius', ('Quintus Marcius Crispus', 3)]
['Dublin University HC', ('Dublin University HC', 1)]
['Eastern Hockey League (1978-1981)', ('Eastern Hockey League (1978-1981)', 1)]
['Artúr Baján', ('Artúr Baján', 2)]
['Los Angeles (LAX), CA', ('Los Angeles International Airport', 101)]
['Custom Coaches CB60', ('Custom Coaches CB60', 3)]
['List of mountains of New Zealand by height', ('List of mountains of New Zealand by height', 47)]
['Geoffrey de Mowbray', ('Geoffrey de Mowbray', 3)]
['nautili', ('nautili', 1)]
['Draško Đorđević', ('Draško Đorđević', 2)]
['Stanley Greig Smith', ('Stanley Greig Smith', 2)]
['Module Direct Sum', ('Module Direct Sum', 2)]
['Stuart M. Struever', ('Stuart McKee Struever', 2)]
["Grenda's Bus Service", ("Grenda's Bus Service", 7)]
['Mörel VS', ('Mörel VS', 1)]
['Reeds cave', ('Reeds cave', 2)]
['mercury-vapour lamp', ('mercury-vapour lamp', 1)]
["May 1926 Coup d'État", ('May Coup (Poland)', 76)]
['Endophyllum', ('Endophyllum', 2)]
['Omer quddus', ('Omer quddus', 1)]
['Swedish Landing', ("Swedish intervention in the Thirty Years' War", 14)]
['Theater World Award', ('Theatre World Award', 690)]
['apoptotically', ('apoptosis', 1853)]
['Birchgrove, Cardiff', ('Birchgrove, Cardiff', 3)]
['Street called Straight', ('Street called Straight', 4)]
["''Sally'' (1957 TV series)", ('Sally (1957 TV series)', 2)]
['Public Pension Agency (PPA)', ('Public Pension Agency (PPA)', 1)]
['protests at the 2002 meeting', ('World Bank Oslo 2002 Protests', 8)]
["''The X Factor'' Finalists 2010", ('List of The X Factor finalists (UK series 7)', 46)]
['H. d. duaringae', ('Hypochrysops delicia duaringae', 1)]
['Chūichi Mukawa', ('Chūichi Mukawa', 1)]
["''adzuki''", ('Azuki bean', 30)]
['slow fading systems', ('Fading', 6)]
['Gisela Röhl', ('Gisela Röhl', 4)]
['Frans Hogenbirk', ('Frans Hogenbirk', 4)]
['Tselina-OM', ('Kosmos-3M Yu149-32', 2)]
['mobile web browsers', ('mobile browser', 46)]
['Pilgrimage of Hope', ('Pilgrimage of Hope', 1)]
['Pavitra Paapi', ('Pavitra Paapi', 19)]
['standard-resolution', ('standard-definition television', 50)]
['Yavuz Işılay', ('Yavuz Işılay', 2)]
['/2011/April', ('/2011/April', 1)]
['Berlin HSL', ('Hanover–Berlin high-speed railway', 46)]
['brobactam', ('brobactam', 1)]
['Ospaaal', ('Ospaaal', 1)]
['Gourdou-Leseurre GL-33', ('Gourdou-Leseurre GL-33', 1)]
["&quot;Don't Ask Me Why&quot;", ("Don't Ask Me Why", 1)]
['Phyllomedusa burmeisteri', ('Phyllomedusa burmeisteri', 3)]
['Esteban Almenárez Brito', ('Esteban Almenárez Brito', 1)]
["Chatkhil Govt. Girls' High School", ("Chatkhil Government Girls' High School", 1)]
['Slovenian Basketball Federation', ('Slovenian Basketball Federation', 3)]
['Cecil H. Armitage', ('Cecil H. Armitage', 1)]
['New York vs. Detroit', ('2011 American League Division Series', 23)]
['Sweet potato G potyvirus', ('Sweet potato G potyvirus', 1)]
['Warajicoccus pinicola Kuwana, 1922', ('Warajicoccus pinicola Kuwana, 1922', 1)]
['San Francisco Challenger', ('San Francisco Challenger', 5)]
['My Hero (Scrubs episode)', ('My Hero (Scrubs episode)', 1)]
['Arthur Hayes-Sadler', ('Arthur Hayes-Sadler', 4)]
['Food, Science and Technology', ('Food, Science and Technology', 1)]
['Maryland 648', ('Maryland 648', 1)]
['Christian Chamorel', ('Christian Chamorel', 5)]
['John Stewart of Rannoch Scholarship', ('John Stewart of Rannoch Scholarship', 4)]
['Siarhei Shachanin', ('Siarhei Shachanin', 4)]
['Phragmites spp.', ('Phragmites', 149)]
["Isaac's Harbour, Nova Scotia", ("Isaac's Harbour, Nova Scotia", 7)]
['Krncevic', ('Eddie Krncevic', 36)]
['Chugcreek, Wyoming', ('Chugcreek, Wyoming', 10)]
["Sid's", ('Sid Wilson', 187)]
['Château de Cons-la-Grandville', ('Château de Cons-la-Grandville', 3)]
['European Patent Institute (epi)', ('European Patent Institute', 22)]
['raid on the Haskanita base', ('Haskanita raids', 11)]
['Alimansi Kadogo', ('Alimansi Kadogo', 1)]
['Captain Thomas G. &quot;Tom&quot; Lanphier Jr., USAAF', ('Thomas George Lanphier, Jr.', 11)]
['Stratonicea, Caria', ('Stratonicea (Caria)', 27)]
['clymeniid', ('Clymenia (ammonite)', 3)]
['1990 PDSF', ('1990 Stanley Cup Playoffs', 2)]
['Beetley', ('Beetley', 18)]
['M Ghavihelm', ('Mohammad Ghavihelm', 1)]
['Harbouria', ('Harbouria', 2)]
['Project Mercy, Inc.', ('Project Mercy, Inc.', 1)]
['Ambrose Manaton', ('Ambrose Manaton (1648-1696)', 3)]
['Costans', ('Constans', 12)]
['L. H. Birkett', ('Louis Birkett', 6)]
['List of airports in Maranhão', ('List of airports in Maranhão', 2)]
['Centaurea balsamita', ('Centaurea balsamita', 1)]
['Max Bergunker', ('Max Bergunker', 2)]
['ABC College Football', ('ABC College Football', 2)]
['5-Methyl-2-hexanone', ('5-Methyl-2-hexanone', 1)]
['Marie, Princess of Wied', ('Princess Marie of the Netherlands', 27)]
['KSL Radio Station', ('KSL (radio)', 47)]
['black-footed gray langur', ('black-footed gray langur', 5)]
['The Toyman Killer', ('The Toyman Killer', 1)]
['Dr. Bessie Moses', ('Bessie Moses', 5)]
['Vantagodi', ('Vantagodi', 1)]
['Kispest Honvéd FC', ('Budapest Honvéd FC', 755)]
['Muk Nim-chi', ('Mu Nianci', 34)]
['the control store was writable', ('microcode', 11)]
['The Cody Rivers Show', ('The Cody Rivers Show', 1)]
['Misbehavior before the enemy', ('Cowardice', 18)]
['Mini footy', ('Mini footy', 9)]
["ETA's 2006 ceasefire declaration", ("ETA's 2006 ceasefire declaration", 17)]
['state motto', ('state motto', 16)]
['Aberenbach', ('Aberenbach', 1)]
['Parmentier expedition', ('Jean Parmentier (explorer)', 17)]
['On the Hotline', ('On the Hotline', 14)]
['Rural Municipality of Taché', ('Rural Municipality of Taché', 9)]
['BAT-2', ('BAT-2', 2)]
['Garway Church', ('Garway Church', 2)]
['List of hymnals', ('List of hymnals', 7)]
['Michael Schwarz', ('Michael Schwarz (filmmaker)', 2)]
['1970–71 Brentford F.C. season', ('1970–71 Brentford F.C. season', 2)]
['We Getz Busy', ('We Getz Busy', 9)]
['St. Cannich', ('St. Cannich', 1)]
['Delhi Music Academy', ('Delhi Music Academy', 7)]
['Gary Davis (American football)', ('Gary Davis (American football)', 2)]
['Sarah Waidler', ('Sarah Waidler', 1)]
['Kirani James', ('Kirani James', 241)]
['Mario Scarzella', ('Mario Scarzella', 1)]
['Beatrice Batty', ('Beatrice Batty', 1)]
['RAF Valley', ('RAF Valley', 187)]
['ringway', ('ring road', 9)]
['Entharion the Wise', ('Entharion the Wise', 2)]
["Stranger's soul", ("Stranger's soul", 2)]
['Honda Odyssey (ATV)', ('Honda Odyssey (ATV)', 2)]
["Ra'hel Bluwstein", ("Ra'hel Bluwstein", 1)]
['Geological SSSI', ('Geological_Site_of_Special_Scientific_Interest', 1)]
['Zou Zhong Xian', ('Zou Zhong Xian', 1)]
['Wayne B. Wheeler', ('Wayne B. Wheeler', 1)]
['Santa Maria, Rio Grande do Norte', ('Santa Maria, Rio Grande do Norte', 2)]
['charactron', ('charactron', 1)]
['Joseph Tucker (Massachusetts)', ('Joseph Tucker (Massachusetts)', 1)]
['2010 Tail Savannah Challenger', ('2010 Tail Savannah Challenger', 1)]
['Лызлов', ('Лызлов', 1)]
['London Tribunals', ('London Tribunals', 1)]
['Francis  Ford Coppola', ('Francis  Ford Coppola', 1)]
['Katsuie Shibata}}', ('Shibata Katsuie|{{vanchor', 1)]
['SATs tests', ('National Curriculum assessment', 29)]
['Robert Hughes Black', ('Robert Hughes Black', 1)]
["Omer Ben Sha'anan", ("Omer Ben Sha'anan", 2)]
['2008 playoffs', ('2008 Stanley Cup playoffs', 64)]
['Plouamma', ('Andries Plouamma', 1)]
["Osprey Body Armour (''OBA'')", ('Osprey body armour', 8)]
['Abderamane Djasnabaille', ('Abderamane Djasnabaille', 1)]
['fourth bid submission', ('Rio de Janeiro bid for the 2016 Summer Olympics', 30)]
['List_of_acronyms_and_initialisms:_A', ('List_of_acronyms_and_initialisms:_A', 2)]
['La Maravilla', ('La Maravilla (novel)', 3)]
['well logs', ('well logging', 43)]
['eremitic vocation', ('hermit', 830)]
["''Bancroft''", ('USS Bancroft (DD-598)', 6)]
['Tangail Sadar Upazila', ('Tangail Sadar Upazila', 30)]
['Valentin Wirz', ('Valentin Wirz', 5)]
['Juan B. Galaviz Charter School', ('Juan B. Galaviz Charter School', 5)]
['Journal of Psychopharmocology', ('Journal of Psychopharmocology', 1)]
['Afrobasket Tunis', ('FIBA Africa Championship 1987', 25)]
['Championship Play-off final', ('2013 Football League Championship play-off Final', 13)]
['Saturday Evening Post Society', ('Saturday Evening Post Society', 1)]
['This World, then the Fireworks', ('This World, then the Fireworks', 1)]
['al-Gaylani', ('Rashid Ali al-Gaylani', 78)]
['Equianharmonic Case', ('Equianharmonic Case', 1)]
['Alasdair Grant Taylor', ('Alasdair Grant Taylor', 5)]
['DXGD 25', ('DXGD-TV', 6)]
['Pontrhythallt', ('Pontrhythallt railway station', 5)]
['Penn State Great Valley School of Graduate Professional Studies', ('Penn State Great Valley School of Graduate Professional Studies', 16)]
['northwestern theater', ('Northwestern Front (Russian Empire)', 26)]
['P. O. Ackley', ('P. O. Ackley', 3)]
['Lissy Priyadarshan', ('Lizy (actress)', 131)]
['AllFusion Harvest Change Manager', ('AllFusion Harvest Change Manager', 2)]
['T. paraluiscuniculi', ('Treponema paraluiscuniculi', 8)]
['Siddeley Lynx', ('Armstrong Siddeley Lynx', 82)]
['Arsingri', ('Arsingri', 2)]
['Colonial Marines component', ('Colonial Forces (Battlestar Galactica)', 3)]
['Flickout', ('Flickout', 1)]
['Kraftwerk Mörel Aletsch', ('Kraftwerk Mörel Aletsch', 1)]
['Tivios Addition', ('Tivios Addition', 1)]
['Agnes Nabuurs', ('Agnes Nabuurs', 2)]
['4dos', ('4DOS', 83)]
['boomlett', ('Boom (sailing)', 6)]
['nomenclaturist', ('binomial nomenclature', 109)]
['Rich Rothenberg', ('Rich Rothenberg', 1)]
['Doon Pioneer Village', ('Doon Pioneer Village', 1)]
['Łaniewo, West Pomeranian Voivodeship', ('Łaniewo, West Pomeranian Voivodeship', 1)]
['papyrus rolls', ('Herculaneum papyri', 28)]
["Violin Sonata No. 1, &quot;''Rain''&quot;", ('Violin Sonata No. 1 (Brahms)', 14)]
['Yury Pervak', ('Yury Pervak', 1)]
['Hunter Springs', ('Hunter Springs, New South Wales', 1)]
['1&lt;sup&gt;er&lt;/sup&gt; RHP', ('1st Parachute Hussard Regiment', 15)]
['Xiong Qunli', ('Xiong Qunli', 3)]
['1984 Division 3', ('1984 Division 3', 1)]
['1937 Munster quarter-final', ('1937 All-Ireland Senior Football Championship', 5)]
['Kristina Alsér', ('Kristina Alsér', 2)]
['Enrique Ochoa', ('Enrique Ochoa', 1)]
['side-light', ('side-light', 1)]
['43956 Elidoro', ('43956 Elidoro', 6)]
['Political risk', ('Political risk', 8)]
['ampere-hours', ('ampere-hours', 1)]
['Worthing Pier', ('Worthing', 22)]
['T.&amp;nbsp;polyspermum', ('Tuber polyspermum', 7)]
['List of political changes', ('List of political changes', 1)]
['dorm-room demos', ('Say Anything discography', 3)]
['legal software', ('Law practice management software', 11)]
['JJ Benoit', ('Joseph Jean Benoit', 1)]
['Sisyrinchium firmifolium', ('Sisyrinchium firmifolium', 1)]
['Strike Fighter Squadron 132', ('VFA-132', 16)]
['Hamilton-Burr duel', ('Hamilton-Burr duel', 10)]
['428th Fighter-Bomber Squadron', ('428th Fighter-Bomber Squadron', 3)]
['Bharagavi Chirmuley', ('Bhargavi Chirmule', 15)]
['Local 2014', ('Taiwanese local elections, 2014', 12)]
['Warner Music Europe', ('Warner Music Group', 427)]
['Smart Strike', ('Smart Strike', 69)]
['Jordi Cornet i Serra', ('Jordi Cornet i Serra', 2)]
['Elizabeth Beverley', ('Elizabeth Beverley', 8)]
['N-2 ring', ('N-2 ring', 1)]
['holding and investment company', ('Holding company', 18)]
['Calder Walton END', ('Calder Walton END', 1)]
['Journal of Numerical Analysis', ('Journal of Numerical Analysis', 1)]
